ISCO,job_title,category,category_label
3422,on-ice official,8,"Legal, social, cultural and related associate professionals"
3112,plumbing inspector,3,Science and engineering associate professionals
7223,grinding engineer,14,"Metal, machinery and related trades workers"
3111,physics assistant,3,Science and engineering associate professionals
1439,crematorium manager,2,"Hospitality, retail and other services managers"
8151,gilling machinist,18,Stationary plant and machine operators
8112,buddler,18,Stationary plant and machine operators
2152,sensor engineering specialist,3,Science and engineering professionals
7321,scanner tender,15,Handicraft and printing workers
7212,naval welder,14,"Metal, machinery and related trades workers"
2424,training development officer,6,Business and administration professionals
2635,advice and guidance worker,8,"Legal, social and cultural professionals"
2654,arts officer,8,"Legal, social and cultural professionals"
9329,scurfer,22,"Labourers in mining, construction, manufacturing and transport"
3131,power house driver,3,Science and engineering associate professionals
7549,centerer and edger,17,"Food processing, wood working, garment and other craft and related trades workers"
8142,plastic process machine operator,18,Stationary plant and machine operators
1420,meat and meat products shop manager,2,"Hospitality, retail and other services managers"
3521,audio engineer and sound designer,7,Information and communications technicians
3332,events coordinator,6,Business and administration associate professionals
7412,marine repair electrician,16,Electrical and electronic trades workers
1221,assistant licensing manager,1,Administrative and commercial managers
8122,sand blasting operator,18,Stationary plant and machine operators
9215,forestry assistant,21,"Agricultural, forestry and fishery labourers"
8332,removal van operator,20,Drivers and mobile plant operators
4227,phone interviewer,9,Customer services clerks
2643,legal linguistics expert,8,"Legal, social and cultural professionals"
3412,care navigator,8,"Legal, social, cultural and related associate professionals"
5223,candy specialised seller,11,Sales workers
3141,biotechnical laboratory specialist,3,Science and engineering associate professionals
3432,miniature set designer and builder,8,"Legal, social, cultural and related associate professionals"
7222,plate cutter,14,"Metal, machinery and related trades workers"
8154,cloth dyer,18,Stationary plant and machine operators
9312,road setter,22,"Labourers in mining, construction, manufacturing and transport"
8152,power knitter,18,Stationary plant and machine operators
7233,fitter and tester,14,"Metal, machinery and related trades workers"
4322,machinery manufacturing manager,9,Numerical and material recording clerks
2411,cost and budget analyst,6,Business and administration professionals
9329,iron striker,22,"Labourers in mining, construction, manufacturing and transport"
3122,production plant supervisor,3,Science and engineering associate professionals
3412,day care officer,8,"Legal, social, cultural and related associate professionals"
3339,commercial agent,6,Business and administration associate professionals
2310,lecturer of journalism,5,Teaching professionals
1211,secretary-accountant,1,Administrative and commercial managers
2632,thanatological scholar,8,"Legal, social and cultural professionals"
7223,multi-spindle routing machine setter,14,"Metal, machinery and related trades workers"
3132,water attendant,3,Science and engineering associate professionals
9329,welder's mate,22,"Labourers in mining, construction, manufacturing and transport"
8114,hand stone polisher,18,Stationary plant and machine operators
4321,weigh clerk,9,Numerical and material recording clerks
1111,mayoress,1,"Chief executives, senior officials and legislators"
8350,lighthouse man,20,Drivers and mobile plant operators
2166,film production designer,3,Science and engineering professionals
2431,copywriting consultant,6,Business and administration professionals
2151,electrical technology engineering specialist,3,Science and engineering professionals
2642,business writer,8,"Legal, social and cultural professionals"
3256,physician assistant,4,Health associate professionals
3412,community mental health worker,8,"Legal, social, cultural and related associate professionals"
7543,quality textile inspector,17,"Food processing, wood working, garment and other craft and related trades workers"
7122,ceramic tiler,13,"Building and related trades workers, excluding electricians"
8122,anodise machine operator,18,Stationary plant and machine operators
