,occupation_name,state_name,label,value
1516,Building and Related Trades Workers (excluding Electricians),North Dakota,job_offer_data,0.00164238329859404
1517,Business and administration professionals,North Dakota,job_offer_data,0.001739890991337336
1518,"Chief executives, senior officials and legislators",North Dakota,job_offer_data,0.0014983450753451766
1519,Cleaners and helpers,North Dakota,job_offer_data,0.001660170104883928
1520,Commissioned armed forces officers,North Dakota,job_offer_data,0.0005668782452317415
1521,Drivers and mobile plant operators,North Dakota,job_offer_data,0.001553302798670643
1522,Electrical and Electronics Trades Workers,North Dakota,job_offer_data,0.0009036417095471028
1523,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",North Dakota,job_offer_data,0.0011282141281685693
1524,General and keyboard clerks,North Dakota,job_offer_data,0.0023603852464152662
1525,Health professionals,North Dakota,job_offer_data,0.0022125050700823974
1526,Information and communications technology professionals,North Dakota,job_offer_data,0.0010655469538273618
1527,"Labourers in mining, construction, manufacturing and transport",North Dakota,job_offer_data,0.0016482328984106247
1528,"Legal, social and cultural professionals",North Dakota,job_offer_data,0.0014637736669590442
1529,"Metal, machinery and related trades workers",North Dakota,job_offer_data,0.0014994042161790638
1530,Personal service workers,North Dakota,job_offer_data,0.0030105176428504147
1531,Production and Specialized Services Managers,North Dakota,job_offer_data,0.0017463943461031486
1532,Sales workers,North Dakota,job_offer_data,0.0020662306723449905
1533,Science and engineering professionals,North Dakota,job_offer_data,0.001455401666073776
1534,Stationary plant and machine operators,North Dakota,job_offer_data,0.000993739605325461
1535,Teaching professionals,North Dakota,job_offer_data,0.0019326158464304346
1536,Assemblers,Ohio,employment,0.004287911453171589
1537,Building and Related Trades Workers (excluding Electricians),Ohio,employment,0.01516596028669141
1538,Business and administration professionals,Ohio,employment,0.03267173450528551
1539,"Chief executives, senior officials and legislators",Ohio,employment,0.030027743708788558
1540,Cleaners and helpers,Ohio,employment,0.022270440550142212
1541,Commissioned armed forces officers,Ohio,employment,0.004666767461305762
1542,Drivers and mobile plant operators,Ohio,employment,0.01908447864572977
1543,Electrical and Electronics Trades Workers,Ohio,employment,0.008978717070255647
1544,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Ohio,employment,0.01227053422969394
1545,General and keyboard clerks,Ohio,employment,0.026103895966470624
1546,Handicraft and printing workers,Ohio,employment,0.005015829166693696
1547,Health professionals,Ohio,employment,0.028981548485985848
1548,Information and communications technology professionals,Ohio,employment,0.01440829508395421
1549,"Labourers in mining, construction, manufacturing and transport",Ohio,employment,0.03092528021083928
1550,"Legal, social and cultural professionals",Ohio,employment,0.022482896122584105
1551,Market-oriented skilled agricultural workers,Ohio,employment,0.005234340617401971
1552,"Metal, machinery and related trades workers",Ohio,employment,0.024170463173632698
1553,Personal service workers,Ohio,employment,0.03453588714707481
1554,Production and Specialized Services Managers,Ohio,employment,0.01886518843418172
1555,Sales workers,Ohio,employment,0.025270878339269127
1556,Science and engineering professionals,Ohio,employment,0.016254006260355457
1557,Stationary plant and machine operators,Ohio,employment,0.00985920557827468
1558,Teaching professionals,Ohio,employment,0.023728911516610655
1559,Assemblers,Ohio,job_offer_data,0.004180753068132584
1560,Building and Related Trades Workers (excluding Electricians),Ohio,job_offer_data,0.01511833045593364
1561,Business and administration professionals,Ohio,job_offer_data,0.032477196235534
1562,"Chief executives, senior officials and legislators",Ohio,job_offer_data,0.029896720339432626
1563,Cleaners and helpers,Ohio,job_offer_data,0.022154640779927365
1564,Commissioned armed forces officers,Ohio,job_offer_data,0.0045963783590145975
1565,Drivers and mobile plant operators,Ohio,job_offer_data,0.019123216028079
1566,Electrical and Electronics Trades Workers,Ohio,job_offer_data,0.008899194456907332
1567,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Ohio,job_offer_data,0.012160146455551244
1568,General and keyboard clerks,Ohio,job_offer_data,0.026068965197145504
1569,Handicraft and printing workers,Ohio,job_offer_data,0.004899878448046331
1570,Health professionals,Ohio,job_offer_data,0.02875629191716544
1571,Information and communications technology professionals,Ohio,job_offer_data,0.014342154335051498
1572,"Labourers in mining, construction, manufacturing and transport",Ohio,job_offer_data,0.030960119846288485
1573,"Legal, social and cultural professionals",Ohio,job_offer_data,0.022590791075141437
1574,Market-oriented skilled agricultural workers,Ohio,job_offer_data,0.005109827613590349
1575,"Metal, machinery and related trades workers",Ohio,job_offer_data,0.024046165106716356
1576,Personal service workers,Ohio,job_offer_data,0.034949925473155175
1577,Production and Specialized Services Managers,Ohio,job_offer_data,0.018810191855254448
1578,Sales workers,Ohio,job_offer_data,0.025216404754064815
1579,Science and engineering professionals,Ohio,job_offer_data,0.016218951754849283
1580,Stationary plant and machine operators,Ohio,job_offer_data,0.00972244228396652
1581,Teaching professionals,Ohio,job_offer_data,0.023678779039732586
1582,Assemblers,Oklahoma,employment,0.002180245682686142
1583,Building and Related Trades Workers (excluding Electricians),Oklahoma,employment,0.008834464624961324
1584,Business and administration professionals,Oklahoma,employment,0.011494360979762343
1585,"Chief executives, senior officials and legislators",Oklahoma,employment,0.008560160328874624
1586,Cleaners and helpers,Oklahoma,employment,0.00841969696763296
1587,Commissioned armed forces officers,Oklahoma,employment,0.001666596951225197
1588,Drivers and mobile plant operators,Oklahoma,employment,0.008138418959827486
1589,Electrical and Electronics Trades Workers,Oklahoma,employment,0.0041561367847340915
1590,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Oklahoma,employment,0.0041847866422748915
1591,General and keyboard clerks,Oklahoma,employment,0.015072825693044587
1592,Handicraft and printing workers,Oklahoma,employment,0.0026630212024413577
1593,Health professionals,Oklahoma,employment,0.010931017378352986
1594,Information and communications technology professionals,Oklahoma,employment,0.006854246459851687
1595,"Labourers in mining, construction, manufacturing and transport",Oklahoma,employment,0.009829966024124868
1596,"Legal, social and cultural professionals",Oklahoma,employment,0.00975749953671509
1597,Market-oriented skilled agricultural workers,Oklahoma,employment,0.0031316898555769925
1598,"Metal, machinery and related trades workers",Oklahoma,employment,0.00956077350020901
1599,Personal service workers,Oklahoma,employment,0.01635794748631002
1600,Production and Specialized Services Managers,Oklahoma,employment,0.01169154001411534
1601,Sales workers,Oklahoma,employment,0.014212853743295294
1602,Science and engineering professionals,Oklahoma,employment,0.006372328240053609
1603,Stationary plant and machine operators,Oklahoma,employment,0.005227554848331681
1604,Teaching professionals,Oklahoma,employment,0.00840813187773698
1605,Assemblers,Oklahoma,job_offer_data,0.002089566009424765
1606,Building and Related Trades Workers (excluding Electricians),Oklahoma,job_offer_data,0.008786264909766396
1607,Business and administration professionals,Oklahoma,job_offer_data,0.011296233750485099
1608,"Chief executives, senior officials and legislators",Oklahoma,job_offer_data,0.008613809810276315
1609,Cleaners and helpers,Oklahoma,job_offer_data,0.008352444735518274
1610,Commissioned armed forces officers,Oklahoma,job_offer_data,0.0015818240287456837
1611,Drivers and mobile plant operators,Oklahoma,job_offer_data,0.0080793543765623
1612,Electrical and Electronics Trades Workers,Oklahoma,job_offer_data,0.00408363982626257
1613,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Oklahoma,job_offer_data,0.004140349184760804
1614,General and keyboard clerks,Oklahoma,job_offer_data,0.01503595018927963
1615,Handicraft and printing workers,Oklahoma,job_offer_data,0.0025917892756380165
1616,Health professionals,Oklahoma,job_offer_data,0.010832998506161973
1617,Information and communications technology professionals,Oklahoma,job_offer_data,0.006853901219427099
1618,"Labourers in mining, construction, manufacturing and transport",Oklahoma,job_offer_data,0.009940047839941409
1619,"Legal, social and cultural professionals",Oklahoma,job_offer_data,0.009666841066367535
1620,Market-oriented skilled agricultural workers,Oklahoma,job_offer_data,0.0030333230508657366
1621,"Metal, machinery and related trades workers",Oklahoma,job_offer_data,0.009527174636288818
1622,Personal service workers,Oklahoma,job_offer_data,0.01640732776803785
1623,Production and Specialized Services Managers,Oklahoma,job_offer_data,0.011644146218687482
1624,Sales workers,Oklahoma,job_offer_data,0.014211184567738525
1625,Science and engineering professionals,Oklahoma,job_offer_data,0.006357236776460467
1626,Stationary plant and machine operators,Oklahoma,job_offer_data,0.0051641288769610485
1627,Teaching professionals,Oklahoma,job_offer_data,0.008383450215574946
1628,Building and Related Trades Workers (excluding Electricians),Oregon,employment,0.007934512696041824
1629,Business and administration professionals,Oregon,employment,0.008888919455210005
